input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1055,Ущільнювачі Кришки Запалювання,,Для мотоцикла > Частини двигуна > Ущільнювачі двигуна > Ущільнювачі Кришки Запалювання,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точне семантичне співпадіння для частин двигуна мотоцикла,semantic
1056,Ущільнювачі головки,,Для мотоцикла > Частини двигуна > Ущільнювачі двигуна > Ущільнювачі головки,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точне семантичне співпадіння для частин двигуна мотоцикла,semantic
1059,Підшипники на Колінвал,,Для мотоцикла > Частини двигуна > Колінвали > Підшипники на Колінвал,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точне семантичне співпадіння для частин двигуна мотоцикла,semantic
1058,Колінвали,,Для мотоцикла > Частини двигуна > Колінвали > Колінвали,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точное соответствие категории частей двигателя для мотоцикла,semantic
1060,Набір підшипників,,Для мотоцикла > Частини двигуна > Колінвали > Набір підшипників,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точное соответствие категории частей двигателя для мотоцикла,semantic
1061,Комплекти ущільнювачів,,Для мотоцикла > Частини двигуна > Колінвали > Комплекти ущільнювачів,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точное соответствие категории частей двигателя для мотоцикла,semantic
1062,Ремонтний комплект насоса,,Для мотоцикла > Частини двигуна > Ремонтний комплект насоса,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точное соответствие категории частей двигателя для мотоцикла,semantic
1065,Фільтри оливи,,Для мотоцикла > Фільтри > Фільтри оливи,10022,Масляні фільтри,,Хімія та мастила > Фільтри > Масляні фільтри,0.9,Точное соответствие категории масляных фильтров,semantic
1064,Фільтри Палива,,Для мотоцикла > Фільтри > Фільтри Палива,10023,Паливні фільтри,,Хімія та мастила > Фільтри > Паливні фільтри,0.9,Точное соответствие категории топливных фильтров,semantic
1066,Повітряні фільтри,,Для мотоцикла > Фільтри > Повітряні фільтри,10021,Повітряні фільтри,,Хімія та мастила > Фільтри > Повітряні фільтри,0.9,Точное соответствие категории воздушных фильтров,semantic
1069,Перехідник,,Для мотоцикла > кузов > Перехідник,2011,Бампери та дуги,,Мотоциклетні аксесуари та частини > Кузов та захист > Бампери та дуги,0.7,Приблизное соответствие в категории кузова и защиты,general
1068,Балансери,,Для мотоцикла > кузов > Балансери,2011,Бампери та дуги,,Мотоциклетні аксесуари та частини > Кузов та захист > Бампери та дуги,0.7,Приблизное соответствие в категории кузова и защиты,general
1070,Бокові панелі,,Для мотоцикла > кузов > Бокові панелі,2012,Захисні накладки,,Мотоциклетні аксесуари та частини > Кузов та захист > Захисні накладки,0.8,Точное соответствие категории защитных накладок,semantic
1071,Захисні накладки,,Для мотоцикла > кузов > Захисні накладки,2012,Захисні накладки,,Мотоциклетні аксесуари та частини > Кузов та захист > Захисні накладки,1.0,Точное семантическое совпадение категории захисних накладок,exact
1081,Дзеркала,,Для мотоцикла > кузов > Дзеркала,2022,Дзеркала,,Мотоциклетні аксесуари та частини > Аксесуари > Дзеркала,1.0,Точное семантическое совпадение категории зеркал,exact
1095,Захисти Освітлення,,Для мотоцикла > кузов > Захисні елементи > Захисти Освітлення,2011,Бампери та дуги,,Мотоциклетні аксесуари та частини > Кузов та захист > Бампери та дуги,0.7,Частичное семантическое соответствие защитным элементам,semantic
1096,Освітлення,,Для мотоцикла > кузов > Захисні елементи > Освітлення,2002,Електрика та освітлення,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Електрика та освітлення,0.9,Точное соответствие категории освещения,exact
1097,Двигун,,Для мотоцикла > кузов > Захисні елементи > Двигун,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.9,Точное соответствие категории защиты двигателя,exact
1085,Комплекти пластиків,,Для мотоцикла > кузов > Пластмаси > Комплекти пластиків,2012,Захисні накладки,,Мотоциклетні аксесуари та частини > Кузов та захист > Захисні накладки,0.8,Семантическое соответствие защитным элементам,semantic
1088,Стартові поля,,Для мотоцикла > кузов > Пластмаси > Стартові поля,2012,Захисні накладки,,Мотоциклетні аксесуари та частини > Кузов та захист > Захисні накладки,0.7,Семантически близкие категории защиты и накладок для мотоцикла,semantic
1090,Підсвічування Реєстраційних Таблиць,,Для мотоцикла > кузов > Підсвічування Реєстраційних Таблиць,2002,Електрика та освітлення,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Електрика та освітлення,0.9,Точное соответствие категории электрики и освещения,semantic
1099,Утримувач/Балка GPS,,Для мотоцикла > кузов > Утримувач/Балка GPS,9002,Тримачі для телефонів,,Електроніка та комунікації > Навігація > Тримачі для телефонів,0.8,Семантически близкая категория держателей для навигации,semantic
1103,На банк,,Для мотоцикла > Наліпки та підкладки > На банк,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.9,Точное соответствие категории наклеек,exact
1104,На диски,,Для мотоцикла > Наліпки та підкладки > На диски,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.8,Семантически близкая категория наклеек,semantic
1105,На шолом,,Для мотоцикла > Наліпки та підкладки > На шолом,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.9,Наклейки на шолом относятся к категории мотоциклетных аксессуаров и наклеек,semantic
1106,На полиці керівника,,Для мотоцикла > Наліпки та підкладки > На полиці керівника,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.8,Наклейки на приборную панель относятся к мотоциклетным аксессуарам,semantic
1107,На вид,,Для мотоцикла > Наліпки та підкладки > На вид,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.9,Декоративные наклейки относятся к категории наклеек и эмблем,semantic
1108,На заправку палива,,Для мотоцикла > Наліпки та підкладки > На заправку палива,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.9,Наклейки на топливный бак являются частью мотоциклетных аксессуаров,semantic
1109,Наклейки 3D,,Для мотоцикла > Наліпки та підкладки > Наклейки 3D,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,1.0,3D наклейки точно относятся к категории наклеек и эмблем,exact
1110,Захисні,,Для мотоцикла > Наліпки та підкладки > Захисні,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.8,Защитные наклейки являются частью мотоциклетных аксессуаров,semantic
1112,Смужки На Диски,,Для мотоцикла > Наліпки та підкладки > Смужки На Диски,6023,Гайки та болти,,"Шини, диски та колеса > Аксесуари для коліс > Гайки та болти",0.7,Наклейки на диски частично относятся к аксессуарам для колес,general
1113,Різне,,Для мотоцикла > Наліпки та підкладки > Різне,2023,Наклейки та емблеми,,Мотоциклетні аксесуари та частини > Аксесуари > Наклейки та емблеми,0.8,Разные наклейки относятся к категории наклеек и эмблем,semantic
1117,"Klucze - Ключі
Łyżki - Ложки",,"Для мотоцикла > Інструменти > Klucze - Ключі
Łyżki - Ложки",11002,Ключі,,Інструменти та обладнання > Ручний інструмент > Ключі,0.9,Ключи относятся к ручному инструменту,semantic
1116,Комплект ремонтний для шин,,Для мотоцикла > Інструменти > Комплект ремонтний для шин,11004,Спеціальний інструмент,,Інструменти та обладнання > Ручний інструмент > Спеціальний інструмент,0.7,Часткове семантичне співпадіння як спеціальний інструмент,semantic
1120,Хімія Warsztatowa,,Для мотоцикла > Олії Мастила Рідини > Хімія Warsztatowa,10011,Миючі засоби,,Хімія та мастила > Засоби догляду > Миючі засоби,0.6,Часткове семантичне співпадіння як хімічний засіб,semantic
1119,Додатки,,Для мотоцикла > Олії Мастила Рідини > Додатки,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.7,Семантичне співпадіння як додаткові технічні рідини,semantic
1121,Велосипедний асортимент,,Для мотоцикла > Олії Мастила Рідини > Велосипедний асортимент,10003,Мастила для ланцюгів,,Хімія та мастила > Олії та мастила > Мастила для ланцюгів,0.6,Часткове семантичне співпадіння як мастильні матеріали,semantic
1122,Олії для амортизаторів,,Для мотоцикла > Олії Мастила Рідини > Олії для амортизаторів,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.8,Точне семантичне співпадіння як технічна рідина,semantic
1123,Олії для фільтрів,,Для мотоцикла > Олії Мастила Рідини > Олії для фільтрів,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.8,Точне семантичне співпадіння як технічна рідина,semantic
1124,Олії трансмісійні,,Для мотоцикла > Олії Мастила Рідини > Олії трансмісійні,10002,Трансмісійні олії,,Хімія та мастила > Олії та мастила > Трансмісійні олії,1.0,Точне семантичне співпадіння,exact
1125,Моторні олії,,Для мотоцикла > Олії Мастила Рідини > Моторні олії,10001,Моторні олії,,Хімія та мастила > Олії та мастила > Моторні олії,1.0,Точне семантичне співпадіння,exact
1126,Рідини для охолоджувачів,,Для мотоцикла > Олії Мастила Рідини > Рідини для охолоджувачів,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.8,Точне семантичне співпадіння як технічна рідина,semantic
1127,Гальмівні рідини,,Для мотоцикла > Олії Мастила Рідини > Гальмівні рідини,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.8,Точне семантичне співпадіння як технічна рідина,semantic
1128,Мастила для ланцюгів,,Для мотоцикла > Олії Мастила Рідини > Мастила для ланцюгів,10003,Мастила для ланцюгів,,Хімія та мастила > Олії та мастила > Мастила для ланцюгів,1.0,Точное семантическое совпадение категории мастил для цепей,exact
1129,Миючі засоби,,Для мотоцикла > Олії Мастила Рідини > Миючі засоби,10011,Миючі засоби,,Хімія та мастила > Засоби догляду > Миючі засоби,1.0,Точное семантическое совпадение категории моющих средств,exact
1134,Дефлектори,,Для мотоцикла > Шибки > Дефлектори,2013,Вітрові скла,,Мотоциклетні аксесуари та частини > Кузов та захист > Вітрові скла,0.9,Семантически близкие категории вітрових/захисних елементів для мотоцикла,semantic
1136,Скло Присвячене,,Для мотоцикла > Шибки > Скло Присвячене,2013,Вітрові скла,,Мотоциклетні аксесуари та частини > Кузов та захист > Вітрові скла,0.85,Специфічне скло для мотоцикла відповідає категорії вітрових скел,semantic
1137,Універсальні вікна,,Для мотоцикла > Шибки > Універсальні вікна,2013,Вітрові скла,,Мотоциклетні аксесуари та частини > Кузов та захист > Вітрові скла,0.8,Універсальні вікна/скла підходять під категорію вітрових скел,semantic
1138,Монтажні комплекти,,Для мотоцикла > Шибки > Монтажні комплекти,2013,Вітрові скла,,Мотоциклетні аксесуари та частини > Кузов та захист > Вітрові скла,0.7,Монтажні комплекти для скла можуть бути частиною категорії вітрових скел,general
997,Тримачі для Телефону і GPS,,Для мотоцикла > Тримачі для Телефону і GPS,9002,Тримачі для телефонів,,Електроніка та комунікації > Навігація > Тримачі для телефонів,0.95,Точне семантичне співпадіння тримачів для телефонів та GPS,exact
1146,Безобслуговувані,,Для мотоцикла > Електрична система > Акумулятори > Безобслуговувані,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.9,Акумулятори для електричної системи мотоцикла,semantic
1151,Інше,,Для мотоцикла > Електрична система > Акумулятори > Інше,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.7,Додаткові акумулятори підпадають під загальну категорію,general
1145,Літій Іонний,,Для мотоцикла > Електрична система > Акумулятори > Літій Іонний,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.9,Літій-іонні акумулятори відповідають категорії акумуляторів,semantic
1147,Обслуговуючі,,Для мотоцикла > Електрична система > Акумулятори > Обслуговуючі,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.8,Обслуговуючі акумулятори підпадають під загальну категорію,semantic
1149,Гелеві,,Для мотоцикла > Електрична система > Акумулятори > Гелеві,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.9,Точное соответствие категории акумуляторов,semantic
1150,Гелеві Безобслуговувані,,Для мотоцикла > Електрична система > Акумулятори > Гелеві Безобслуговувані,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.9,Точное соответствие категории акумуляторов,semantic
1143,Лампи і Покажчики поворотів,,Для мотоцикла > Електрична система > Лампи і Покажчики поворотів,2002,Електрика та освітлення,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Електрика та освітлення,0.8,Соответствие электрической системе и освещению мотоцикла,semantic
1152,Зарядні пристрої акумуляторів,,Для мотоцикла > Електрична система > Зарядні пристрої акумуляторів,9022,Зарядні пристрої,,Електроніка та комунікації > Акумулятори та живлення > Зарядні пристрої,1.0,Точное соответствие зарядным устройствам,exact
1155,Тримачі для телефону,,Для мотоцикла > Електрична система > Тримачі для телефону,9002,Тримачі для телефонів,,Електроніка та комунікації > Навігація > Тримачі для телефонів,1.0,Точное соответствие держателям для телефонов,exact
1153,Лампочки,,Для мотоцикла > Електрична система > Лампочки,2002,Електрика та освітлення,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Електрика та освітлення,0.8,Соответствие электрической системе и освещению мотоцикла,semantic
1158,Важелі гальма,,Для мотоцикла > Гальмівна система > Важелі гальма,2003,Гальмівна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Гальмівна система,0.9,Точное соответствие тормозной системе мотоцикла,semantic
1157,Скоба до щита,,Для мотоцикла > Гальмівна система > Скоба до щита,2003,Гальмівна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Гальмівна система,0.8,Соответствие тормозной системе мотоцикла,semantic
1159,Гальмівні колодки,,Для мотоцикла > Гальмівна система > Гальмівні колодки,2003,Гальмівна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Гальмівна система,1.0,Точное соответствие тормозным колодкам в тормозной системе мотоцикла,exact
1160,Гальмівні колодки,,Для мотоцикла > Гальмівна система > Гальмівні колодки,5021,Гальмівні колодки,,Підвіска та трансмісія > Гальмівна система > Гальмівні колодки,0.95,Точное семантическое совпадение категории гальмівних колодок,exact
1164,Мастило для затискачів,,Для мотоцикла > Гальмівна система > Мастило для затискачів,10004,Технічні рідини,,Хімія та мастила > Олії та мастила > Технічні рідини,0.7,Часткове семантичне співпадіння з технічними рідинами,semantic
1166,Гальмівні диски,,Для мотоцикла > Гальмівна система > Гальмівні диски,5022,Гальмівні диски,,Підвіска та трансмісія > Гальмівна система > Гальмівні диски,0.95,Точное семантическое совпадение категории гальмівних дисків,exact
1172,Ланцюги Приводні,,Для мотоцикла > Силова установка > Ланцюги Приводні,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.3,"Семантически не точное совпадение, связано с приводной системой",unmatched
1174,Приводні ремені,,Для мотоцикла > Силова установка > Приводні ремені,2013,Вітрові скла,,Мотоциклетні аксесуари та частини > Кузов та захист > Вітрові скла,0.2,Нет точного соответствия приводным ремням,unmatched
1175,Роль Ланцюга,,Для мотоцикла > Силова установка > Роль Ланцюга,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.4,Частично связано с механическими частями мотоцикла,semantic
1177,Ковзання Ланцюга,,Для мотоцикла > Силова установка > Ковзання Ланцюга,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.4,Связано с механическими частями мотоцикла,semantic
1176,Застібки / Кріплення,,Для мотоцикла > Силова установка > Застібки / Кріплення,2014,Багажники та кріплення,,Мотоциклетні аксесуари та частини > Кузов та захист > Багажники та кріплення,0.6,Частично связано с кріпленнями,semantic
1181,Зубчасті передні,,Для мотоцикла > Силова установка > Шестерні > Зубчасті передні,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.5,Связано с механическими частями двигателя,semantic
1180,Задні зубчастки,,Для мотоцикла > Силова установка > Шестерні > Задні зубчастки,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.5,Связано с механическими частями двигателя,semantic
1178,Комплекти привідні,,Для мотоцикла > Силова установка > Комплекти привідні,2001,Частини двигуна,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Частини двигуна,0.5,Связано с механическими частями двигателя,semantic
1188,Аксесуари,,Для мотоцикла > Паливна система > Аксесуари,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.8,Точное соответствие категории паливної системи,exact
1185,Карбюратори Dellorto,,Для мотоцикла > Паливна система > Роздільники карбюратора > Карбюратори Dellorto,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.7,Связано с паливною системою мотоцикла,semantic
1184,Карбюратори Keihin,,Для мотоцикла > Паливна система > Роздільники карбюратора > Карбюратори Keihin,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1186,Карбюратори Mikuni,,Для мотоцикла > Паливна система > Роздільники карбюратора > Карбюратори Mikuni,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1187,Комплекти форсунок,,Для мотоцикла > Паливна система > Роздільники карбюратора > Комплекти форсунок,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1189,Контролер Палива,,Для мотоцикла > Паливна система > Контролер Палива,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1190,Мембрана Клапана,,Для мотоцикла > Паливна система > Мембрана Клапана,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1191,Розпилювач до карбюратора,,Для мотоцикла > Паливна система > Розпилювач до карбюратора,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1192,Контролер управління,,Для мотоцикла > Паливна система > Контролер управління,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1193,Резервуар палива,,Для мотоцикла > Паливна система > Резервуар палива,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1194,Ремонтний Комплект Карбюратора,,Для мотоцикла > Паливна система > Ремонтний Комплект Карбюратора,2005,Паливна система,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Паливна система,0.9,Точное соответствие подкатегории паливної системи,semantic
1197,Аксесуари,,Для мотоцикла > Система випуску > Аксесуари,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие подкатегории системи випуску,semantic
1196,Бази даних-Вбивці,,Для мотоцикла > Система випуску > Бази даних-Вбивці,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1198,Дифузори,,Для мотоцикла > Система випуску > Дифузори,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1199,Знищувач,,Для мотоцикла > Система випуску > Знищувач,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1200,Кріпильна пластина,,Для мотоцикла > Система випуску > Кріпильна пластина,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1201,Колектори,,Для мотоцикла > Система випуску > Колектори,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1202,Кінцівки,,Для мотоцикла > Система випуску > Кінцівки,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1203,Повний Розклад,,Для мотоцикла > Система випуску > Повний Розклад,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1204,Труба підвідна,,Для мотоцикла > Система випуску > Труба підвідна,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1205,Глушники Мотоциклетні,,Для мотоцикла > Система випуску > Глушники Мотоциклетні,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.9,Точное соответствие в категории системы выпуска для мотоциклов,semantic
1206,Діагностичні пристрої,,Для мотоцикла > Діагностичні пристрої,11021,Сканери OBD,,Інструменти та обладнання > Діагностичне обладнання > Сканери OBD,0.8,Семантическое соответствие диагностическому оборудованию,semantic
1209,Блокади Без Сполоху,,Для мотоцикла > Захисні засоби > Блокади Без Сполоху,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.6,"Частично совпадает по защитной тематике, но не точное соответствие",semantic
1208,Блокади З Сигналізацією,,Для мотоцикла > Захисні засоби > Блокади З Сигналізацією,2004,Система випуску,,Мотоциклетні аксесуари та частини > Частини мотоцикла > Система випуску,0.6,"Частично совпадает по защитной тематике, но не точное соответствие",semantic
1210,Навісні замки,,Для мотоцикла > Захисні засоби > Навісні замки,1004,Замки та захист,,Велосипедні аксесуари > Аксесуари > Замки та захист,0.7,Семантическое соответствие по типу защитных устройств,semantic
1211,Посилання,,Для мотоцикла > Захисні засоби > Посилання,2011,Бампери та дуги,,Мотоциклетні аксесуари та частини > Кузов та захист > Бампери та дуги,0.8,Близко по смыслу к защитным элементам,semantic
1212,ланцюги,,Для мотоцикла > Захисні засоби > ланцюги,2014,Багажники та кріплення,,Мотоциклетні аксесуари та частини > Кузов та захист > Багажники та кріплення,0.6,Частичное соответствие по креплению,semantic
1213,Інші,,Для мотоцикла > Захисні засоби > Інші,2011,Бампери та дуги,,Мотоциклетні аксесуари та частини > Кузов та захист > Бампери та дуги,0.5,Общая категория защитных элементов,general
1224,Хитальки,,Для мотоцикла > Підвіска > Хитальки,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.7,Часткове семантичне співпадіння по підвісці та важелях,semantic
1225,Підшипники амортизатора,,Для мотоцикла > Підвіска > Підшипники амортизатора,5001,Амортизатори,,Підвіска та трансмісія > Система підвіски > Амортизатори,0.9,Точне семантичне співпадіння по амортизаторах,semantic
1227,Підшипники важеля,,Для мотоцикла > Підвіска > Підшипники важеля,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.8,Часткове семантичне співпадіння по важелях,semantic
1228,Захисні накладки амортизаторів,,Для мотоцикла > Підвіска > Захисні накладки амортизаторів,5001,Амортизатори,,Підвіска та трансмісія > Система підвіски > Амортизатори,0.7,Часткове семантичне співпадіння по амортизаторах,semantic
1230,Елементи підвіски,,Для мотоцикла > Підвіска > Елементи підвіски,5001,Амортизатори,,Підвіска та трансмісія > Система підвіски > Амортизатори,0.6,Часткове семантичне співпадіння по підвісці,semantic
1235,передній,,Для мотоцикла > Підвіска > Дистанційні втулки коліс > передній,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.6,"Частково пов'язано з підвіскою, але немає точної відповідності",general
1234,Задній,,Для мотоцикла > Підвіска > Дистанційні втулки коліс > Задній,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.6,"Частково пов'язано з підвіскою, але немає точної відповідності",general
1238,Комплект підшипників важеля A-Arm,,Для мотоцикла > Підвіска > Комплект підшипників важеля A-Arm,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.8,Пов'язано з важелями підвіски,semantic
1239,Комплект підшипників заднього,,Для мотоцикла > Підвіска > Комплект підшипників заднього,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.6,"Частково пов'язано з підвіскою, але немає точної відповідності",general
1246,Комплект Ремонтний Важеля,,Для мотоцикла > Підвіска > Комплект Ремонтний Важеля,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.9,Точно пов'язано з важелями підвіски,exact
1242,нижній,,Для мотоцикла > Підвіска > Ремонтний комплект > нижній,5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.7,Частково пов'язано з важелями підвіски,semantic
1241,Верхнього,,Для мотоцикла > Підвіска > Ремонтний комплект > Верхнього,5001,Амортизатори,,Підвіска та трансмісія > Система підвіски > Амортизатори,0.7,Часткове семантичне співпадіння по підвісці,semantic
1247,Набір Simmeringів,,Для мотоцикла > Підвіска > Набір Simmeringів,5001,Амортизатори,,Підвіска та трансмісія > Система підвіски > Амортизатори,0.6,Часткове семантичне співпадіння по підвісці,semantic
886,Мотоциклетні аксесуари,,Для мотоциклістів > Мотоциклетні аксесуари,2021,Сумки та кофри,,Мотоциклетні аксесуари та частини > Аксесуари > Сумки та кофри,0.8,Часткове семантичне співпадіння по мотоциклетним аксесуарам,semantic
873,Креативні технічні боа,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Креативні технічні боа,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.9,Точне семантичне співпадіння по мотоциклетним черевикам,semantic
872,Скоби,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Скоби,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.7,Часткове семантичне співпадіння по мотоциклетним черевикам,semantic
874,Ремені,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Ремені,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.7,Часткове семантичне співпадіння по мотоциклетним черевикам,semantic
875,Підошви,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Підошви,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.8,Точне семантичне співпадіння по мотоциклетним черевикам,semantic
876,Інші,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Інші,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.6,Часткове семантичне співпадіння по мотоциклетним черевикам,semantic
877,Повзунки,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Повзунки,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.7,Часткове семантичне співпадіння по мотоциклетним черевикам,semantic
878,Шнурівки,,Для мотоциклістів > Черевики Мотоциклетні > Аксесуари > Шнурівки,3021,Черевики мотоциклетні,,Захисний одяг та екіпіровка > Взуття > Черевики мотоциклетні,0.7,Часткове семантичне співпадіння по мотоциклетним черевикам,semantic
